,MV,age,Team,pre_MV,apps,ppm,goals,assists,mins_played,Nationality,Overall,Potential,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,names,Acceleration,Aggression,Agility,Balance,Ball Control,Composure,Dribbling,FK Accuracy,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Interceptions,Jumping,Long Passing,Long Shots,Marking,Penalties,Positioning,Reactions,Shot Power,Sliding Tackle,Sprint Speed,Stamina,Standing Tackle,Strength,Vision,Volleys,Role
1290,2026349.9999999998,19.0,Aberdeen FC,200475.0,24.0,1.39,3.0,3.0,70.257,England,77,85,Right,1,4.0,4.0,High/ Medium,Lean,CAM,5'9,161lbs,67+2,67+2,67+2,75+2,74+2,74+2,74+2,75+2,76+2,76+2,76+2,75+2,72+2,72+2,72+2,75+2,60+2,58+2,58+2,58+2,60+2,56+2,45+2,45+2,45+2,56+2,Maddison,78,56.0,87.0,79.0,75.0,72.0,75.0,77.0,11.0,14.0,14.0,12.0,14.0,45.0,56.0,72.0,73.0,28.0,74.0,68.0,68.0,83.0,34.0,74.0,64.0,40.0,41.0,79.0,65.0,midfield
1291,2253600.0,20.0,Norwich City,2026349.9999999998,22.0,12.86,4.0,10.0,1446.0,England,77,85,Right,1,4.0,4.0,High/ Medium,Lean,CAM,5'9,161lbs,67+2,67+2,67+2,75+2,74+2,74+2,74+2,75+2,76+2,76+2,76+2,75+2,72+2,72+2,72+2,75+2,60+2,58+2,58+2,58+2,60+2,56+2,45+2,45+2,45+2,56+2,Maddison,78,56.0,87.0,79.0,75.0,72.0,75.0,77.0,11.0,14.0,14.0,12.0,14.0,45.0,56.0,72.0,73.0,28.0,74.0,68.0,68.0,83.0,34.0,74.0,64.0,40.0,41.0,79.0,65.0,midfield
1292,25200000.0,21.0,Leicester City,2253600.0,49.0,3.84,15.0,11.0,472.64300000000003,England,77,85,Right,1,4.0,4.0,High/ Medium,Lean,CAM,5'9,161lbs,67+2,67+2,67+2,75+2,74+2,74+2,74+2,75+2,76+2,76+2,76+2,75+2,72+2,72+2,72+2,75+2,60+2,58+2,58+2,58+2,60+2,56+2,45+2,45+2,45+2,56+2,Maddison,78,56.0,87.0,79.0,75.0,72.0,75.0,77.0,11.0,14.0,14.0,12.0,14.0,45.0,56.0,72.0,73.0,28.0,74.0,68.0,68.0,83.0,34.0,74.0,64.0,40.0,41.0,79.0,65.0,midfield
1293,9456300.0,27.0,Crystal Palace,8019000.000000001,32.0,5.14,3.0,0.0,561.963,England,78,79,Right,2,3.0,2.0,Medium/ Medium,Normal,RCB,6'4,163lbs,50+2,50+2,50+2,49+2,50+2,50+2,50+2,49+2,53+2,53+2,53+2,53+2,60+2,60+2,60+2,53+2,66+2,72+2,72+2,72+2,66+2,68+2,77+2,77+2,77+2,68+2,Tomkins,50,80.0,51.0,53.0,58.0,74.0,50.0,31.0,11.0,8.0,6.0,9.0,14.0,78.0,74.0,60.0,29.0,79.0,43.0,47.0,76.0,40.0,79.0,55.0,73.0,80.0,79.0,54.0,28.0,backward
1294,7887600.0,28.0,Crystal Palace,9456300.0,27.0,5.79,3.0,0.0,209.976,England,78,79,Right,2,3.0,2.0,Medium/ Medium,Normal,RCB,6'4,163lbs,50+2,50+2,50+2,49+2,50+2,50+2,50+2,49+2,53+2,53+2,53+2,53+2,60+2,60+2,60+2,53+2,66+2,72+2,72+2,72+2,66+2,68+2,77+2,77+2,77+2,68+2,Tomkins,50,80.0,51.0,53.0,58.0,74.0,50.0,31.0,11.0,8.0,6.0,9.0,14.0,78.0,74.0,60.0,29.0,79.0,43.0,47.0,76.0,40.0,79.0,55.0,73.0,80.0,79.0,54.0,28.0,backward
1295,2026349.9999999998,21.0,Levante UD,1336500.0,34.0,1.94,1.0,2.0,92.688,Colombia,79,84,Right,1,4.0,3.0,Medium/ High,Lean,RCM,5'10,154lbs,68+2,68+2,68+2,69+2,69+2,69+2,69+2,69+2,70+2,70+2,70+2,71+2,74+2,74+2,74+2,71+2,77+2,78+2,78+2,78+2,77+2,77+2,77+2,77+2,77+2,77+2,Lerma,76,78.0,76.0,76.0,75.0,63.0,71.0,68.0,16.0,14.0,11.0,7.0,9.0,74.0,81.0,71.0,75.0,65.0,58.0,58.0,72.0,80.0,80.0,79.0,90.0,78.0,77.0,68.0,53.0,midfield
1296,1690200.0,22.0,Levante UD,2026349.9999999998,31.0,2.2,2.0,1.0,121.674,Colombia,79,84,Right,1,4.0,3.0,Medium/ High,Lean,RCM,5'10,154lbs,68+2,68+2,68+2,69+2,69+2,69+2,69+2,69+2,70+2,70+2,70+2,71+2,74+2,74+2,74+2,71+2,77+2,78+2,78+2,78+2,77+2,77+2,77+2,77+2,77+2,77+2,Lerma,76,78.0,76.0,76.0,75.0,63.0,71.0,68.0,16.0,14.0,11.0,7.0,9.0,74.0,81.0,71.0,75.0,65.0,58.0,58.0,72.0,80.0,80.0,79.0,90.0,78.0,77.0,68.0,53.0,midfield
1297,22500000.0,23.0,AFC Bournemouth,1690200.0,28.0,4.35,0.0,1.0,106.137,Colombia,79,84,Right,1,4.0,3.0,Medium/ High,Lean,RCM,5'10,154lbs,68+2,68+2,68+2,69+2,69+2,69+2,69+2,69+2,70+2,70+2,70+2,71+2,74+2,74+2,74+2,71+2,77+2,78+2,78+2,78+2,77+2,77+2,77+2,77+2,77+2,77+2,Lerma,76,78.0,76.0,76.0,75.0,63.0,71.0,68.0,16.0,14.0,11.0,7.0,9.0,74.0,81.0,71.0,75.0,65.0,58.0,58.0,72.0,80.0,80.0,79.0,90.0,78.0,77.0,68.0,53.0,midfield
1298,13508999.999999998,23.0,AS Monaco,6682500.0,5.0,1.0,0.0,0.0,378.0,Brazil,78,81,Right,2,2.0,2.0,Medium/ Medium,Lean,LCB,6'0,170lbs,52+2,52+2,52+2,51+2,52+2,52+2,52+2,51+2,54+2,54+2,54+2,54+2,59+2,59+2,59+2,54+2,67+2,71+2,71+2,71+2,67+2,70+2,77+2,77+2,77+2,70+2,Jemerson,68,76.0,63.0,58.0,63.0,76.0,54.0,26.0,7.0,15.0,9.0,13.0,10.0,82.0,84.0,60.0,35.0,79.0,54.0,26.0,82.0,45.0,80.0,65.0,67.0,82.0,78.0,46.0,46.0,backward
1299,13508999.999999998,21.0,Sevilla FC,10023750.0,25.0,1.0,3.0,1.0,1.308,Argentina,78,83,Right,1,4.0,4.0,High/ Medium,Lean,LM,6'2,170lbs,72+2,72+2,72+2,77+2,76+2,76+2,76+2,77+2,77+2,77+2,77+2,77+2,72+2,72+2,72+2,77+2,60+2,58+2,58+2,58+2,60+2,55+2,47+2,47+2,47+2,55+2,Correa,78,48.0,79.0,60.0,82.0,65.0,81.0,63.0,11.0,10.0,7.0,8.0,8.0,36.0,36.0,69.0,71.0,29.0,57.0,74.0,70.0,76.0,26.0,82.0,76.0,37.0,75.0,75.0,75.0,midfield
1300,13508999.999999998,21.0,Sevilla FC,10023750.0,25.0,1.0,3.0,1.0,1.308,Argentina,72,75,Left,1,2.0,4.0,Medium/ Low,Normal,RM,5'7,154lbs,67+2,67+2,67+2,70+2,70+2,70+2,70+2,70+2,71+2,71+2,71+2,70+2,67+2,67+2,67+2,70+2,54+2,51+2,51+2,51+2,54+2,49+2,40+2,40+2,40+2,49+2,Correa,79,49.0,80.0,83.0,70.0,66.0,71.0,64.0,7.0,12.0,12.0,15.0,7.0,36.0,56.0,62.0,80.0,19.0,54.0,68.0,68.0,74.0,21.0,75.0,78.0,26.0,56.0,66.0,67.0,midfield
1301,13508999.999999998,21.0,Sevilla FC,10023750.0,25.0,1.0,3.0,1.0,1.308,Argentina,72,75,Right,1,4.0,3.0,Medium/ Low,Normal,ST,6'2,187lbs,71+2,71+2,71+2,66+2,68+2,68+2,68+2,66+2,65+2,65+2,65+2,64+2,58+2,58+2,58+2,64+2,47+2,47+2,47+2,47+2,47+2,45+2,45+2,45+2,45+2,45+2,Correa,67,67.0,68.0,53.0,72.0,58.0,69.0,25.0,12.0,10.0,11.0,6.0,12.0,28.0,73.0,43.0,64.0,20.0,55.0,73.0,58.0,73.0,20.0,71.0,75.0,19.0,76.0,54.0,52.0,forward
1302,11268000.0,22.0,Sevilla FC,13508999.999999998,34.0,4.890000000000001,8.0,3.0,451.30899999999997,Argentina,78,83,Right,1,4.0,4.0,High/ Medium,Lean,LM,6'2,170lbs,72+2,72+2,72+2,77+2,76+2,76+2,76+2,77+2,77+2,77+2,77+2,77+2,72+2,72+2,72+2,77+2,60+2,58+2,58+2,58+2,60+2,55+2,47+2,47+2,47+2,55+2,Correa,78,48.0,79.0,60.0,82.0,65.0,81.0,63.0,11.0,10.0,7.0,8.0,8.0,36.0,36.0,69.0,71.0,29.0,57.0,74.0,70.0,76.0,26.0,82.0,76.0,37.0,75.0,75.0,75.0,midfield
1303,11268000.0,22.0,Sevilla FC,13508999.999999998,34.0,4.890000000000001,8.0,3.0,451.30899999999997,Argentina,72,75,Left,1,2.0,4.0,Medium/ Low,Normal,RM,5'7,154lbs,67+2,67+2,67+2,70+2,70+2,70+2,70+2,70+2,71+2,71+2,71+2,70+2,67+2,67+2,67+2,70+2,54+2,51+2,51+2,51+2,54+2,49+2,40+2,40+2,40+2,49+2,Correa,79,49.0,80.0,83.0,70.0,66.0,71.0,64.0,7.0,12.0,12.0,15.0,7.0,36.0,56.0,62.0,80.0,19.0,54.0,68.0,68.0,74.0,21.0,75.0,78.0,26.0,56.0,66.0,67.0,midfield
1304,11268000.0,22.0,Sevilla FC,13508999.999999998,34.0,4.890000000000001,8.0,3.0,451.30899999999997,Argentina,72,75,Right,1,4.0,3.0,Medium/ Low,Normal,ST,6'2,187lbs,71+2,71+2,71+2,66+2,68+2,68+2,68+2,66+2,65+2,65+2,65+2,64+2,58+2,58+2,58+2,64+2,47+2,47+2,47+2,47+2,47+2,45+2,45+2,45+2,45+2,45+2,Correa,67,67.0,68.0,53.0,72.0,58.0,69.0,25.0,12.0,10.0,11.0,6.0,12.0,28.0,73.0,43.0,64.0,20.0,55.0,73.0,58.0,73.0,20.0,71.0,75.0,19.0,76.0,54.0,52.0,forward
1305,1350900.0,22.0,Sunderland AFC,334125.0,31.0,6.67,0.0,0.0,14.0,England,83,88,Left,1,4.0,1.0,Medium/ Medium,Normal,GK,6'1,170lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,Pickford,50,25.0,50.0,50.0,38.0,56.0,14.0,16.0,77.0,79.0,86.0,76.0,84.0,24.0,66.0,54.0,13.0,14.0,41.0,18.0,79.0,31.0,12.0,41.0,44.0,20.0,56.0,68.0,20.0,keeper
1306,16902000.0,23.0,Sunderland AFC,1350900.0,33.0,3.66,0.0,0.0,5.0,England,83,88,Left,1,4.0,1.0,Medium/ Medium,Normal,GK,6'1,170lbs,,,,,,,,,,,,,,,,,,,,,,,,,,,Pickford,50,25.0,50.0,50.0,38.0,56.0,14.0,16.0,77.0,79.0,86.0,76.0,84.0,24.0,66.0,54.0,13.0,14.0,41.0,18.0,79.0,31.0,12.0,41.0,44.0,20.0,56.0,68.0,20.0,keeper
1307,37825200.0,25.0,SSC Napoli,12028500.0,42.0,6.25,0.0,2.0,790.888,Senegal,87,90,Right,3,3.0,2.0,High/ High,Normal,LCB,6'2,196lbs,52+3,52+3,52+3,51+3,52+3,52+3,52+3,51+3,52+3,52+3,52+3,55+3,58+3,58+3,58+3,55+3,71+3,75+3,75+3,75+3,71+3,75+3,84+3,84+3,84+3,75+3,Koulibaly,69,87.0,50.0,40.0,60.0,78.0,60.0,28.0,7.0,11.0,7.0,13.0,5.0,88.0,82.0,48.0,15.0,87.0,33.0,24.0,80.0,55.0,86.0,76.0,73.0,88.0,94.0,34.0,14.0,backward
1308,45072000.0,26.0,SSC Napoli,31070699.999999996,38.0,5.13,2.0,0.0,902.472,Senegal,87,90,Right,3,3.0,2.0,High/ High,Normal,LCB,6'2,196lbs,52+3,52+3,52+3,51+3,52+3,52+3,52+3,51+3,52+3,52+3,52+3,55+3,58+3,58+3,58+3,55+3,71+3,75+3,75+3,75+3,71+3,75+3,84+3,84+3,84+3,75+3,Koulibaly,69,87.0,50.0,40.0,60.0,78.0,60.0,28.0,7.0,11.0,7.0,13.0,5.0,88.0,82.0,48.0,15.0,87.0,33.0,24.0,80.0,55.0,86.0,76.0,73.0,88.0,94.0,34.0,14.0,backward
1309,17561700.0,21.0,SS Lazio,11360250.0,39.0,4.58,5.0,8.0,546.7660000000001,Senegal,80,85,Right,2,4.0,4.0,High/ Low,Normal,RM,5'11,176lbs,77+2,77+2,77+2,80+2,79+2,79+2,79+2,80+2,78+2,78+2,78+2,79+2,70+2,70+2,70+2,79+2,59+2,54+2,54+2,54+2,59+2,55+2,46+2,46+2,46+2,55+2,Baldé,93,54.0,82.0,78.0,87.0,79.0,85.0,52.0,12.0,8.0,13.0,8.0,15.0,31.0,67.0,64.0,74.0,17.0,60.0,79.0,76.0,78.0,28.0,92.0,73.0,29.0,76.0,74.0,68.0,midfield
1310,28170000.0,22.0,SS Lazio,17561700.0,34.0,2.9699999999999998,16.0,6.0,147.929,Senegal,80,85,Right,2,4.0,4.0,High/ Low,Normal,RM,5'11,176lbs,77+2,77+2,77+2,80+2,79+2,79+2,79+2,80+2,78+2,78+2,78+2,79+2,70+2,70+2,70+2,79+2,59+2,54+2,54+2,54+2,59+2,55+2,46+2,46+2,46+2,55+2,Baldé,93,54.0,82.0,78.0,87.0,79.0,85.0,52.0,12.0,8.0,13.0,8.0,15.0,31.0,67.0,64.0,74.0,17.0,60.0,79.0,76.0,78.0,28.0,92.0,73.0,29.0,76.0,74.0,68.0,midfield
1311,9456300.0,19.0,Manchester City,1002375.0000000001,36.0,11.4,14.0,7.0,1318.0,Nigeria,75,83,Left,1,3.0,4.0,Medium/ Medium,Normal,ST,6'0,176lbs,73+2,73+2,73+2,72+2,74+2,74+2,74+2,72+2,72+2,72+2,72+2,70+2,65+2,65+2,65+2,70+2,51+2,50+2,50+2,50+2,51+2,48+2,43+2,43+2,43+2,48+2,Iheanacho,84,61.0,75.0,68.0,74.0,71.0,75.0,64.0,8.0,7.0,7.0,11.0,15.0,21.0,60.0,61.0,67.0,21.0,73.0,79.0,71.0,75.0,23.0,82.0,68.0,25.0,72.0,65.0,72.0,forward
1312,16902000.0,20.0,Manchester City,9456300.0,29.0,9.68,7.0,3.0,899.0,Nigeria,75,83,Left,1,3.0,4.0,Medium/ Medium,Normal,ST,6'0,176lbs,73+2,73+2,73+2,72+2,74+2,74+2,74+2,72+2,72+2,72+2,72+2,70+2,65+2,65+2,65+2,70+2,51+2,50+2,50+2,50+2,51+2,48+2,43+2,43+2,43+2,48+2,Iheanacho,84,61.0,75.0,68.0,74.0,71.0,75.0,64.0,8.0,7.0,7.0,11.0,15.0,21.0,60.0,61.0,67.0,21.0,73.0,79.0,71.0,75.0,23.0,82.0,68.0,25.0,72.0,65.0,72.0,forward
1313,3377249.9999999995,33.0,Racing Club,4677750.0,19.0,6.140000000000001,1.0,1.0,451.229,Argentina,79,79,Right,2,4.0,4.0,High/ High,Normal,LS,5'9,159lbs,78+2,78+2,78+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,76+2,73+2,73+2,73+2,76+2,63+2,63+2,63+2,63+2,63+2,61+2,58+2,58+2,58+2,61+2,López,77,57.0,82.0,79.0,80.0,79.0,76.0,73.0,8.0,10.0,11.0,13.0,6.0,59.0,80.0,68.0,75.0,25.0,84.0,81.0,76.0,77.0,24.0,83.0,76.0,55.0,73.0,71.0,74.0,forward
1314,3377249.9999999995,33.0,Racing Club,4677750.0,19.0,6.140000000000001,1.0,1.0,451.229,Argentina,77,77,Right,3,3.0,2.0,Medium/ High,Normal,CB,6'3,181lbs,59+3,59+3,59+3,55+3,57+3,57+3,57+3,55+3,56+3,56+3,56+3,55+3,58+3,58+3,58+3,55+3,64+3,69+3,69+3,69+3,64+3,67+3,76+3,76+3,76+3,67+3,López,64,79.0,64.0,55.0,62.0,75.0,61.0,32.0,14.0,12.0,8.0,6.0,13.0,80.0,87.0,58.0,44.0,75.0,48.0,38.0,73.0,67.0,76.0,68.0,64.0,77.0,80.0,41.0,,backward
1315,3377249.9999999995,33.0,Racing Club,4677750.0,19.0,6.140000000000001,1.0,1.0,451.229,Mexico,67,71,Right,1,3.0,3.0,High/ Medium,Lean,CM,5'9,143lbs,58+2,58+2,58+2,62+2,61+2,61+2,61+2,62+2,63+2,63+2,63+2,64+2,65+2,65+2,65+2,64+2,65+2,66+2,66+2,66+2,65+2,64+2,63+2,63+2,63+2,64+2,López,67,68.0,67.0,76.0,63.0,66.0,63.0,43.0,10.0,13.0,13.0,15.0,14.0,66.0,65.0,69.0,42.0,65.0,51.0,62.0,64.0,58.0,63.0,67.0,66.0,62.0,60.0,60.0,,midfield
1316,2253600.0,34.0,Racing Club,3377249.9999999995,17.0,7.25,4.0,2.0,1451.0,Argentina,79,79,Right,2,4.0,4.0,High/ High,Normal,LS,5'9,159lbs,78+2,78+2,78+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,77+2,76+2,73+2,73+2,73+2,76+2,63+2,63+2,63+2,63+2,63+2,61+2,58+2,58+2,58+2,61+2,López,77,57.0,82.0,79.0,80.0,79.0,76.0,73.0,8.0,10.0,11.0,13.0,6.0,59.0,80.0,68.0,75.0,25.0,84.0,81.0,76.0,77.0,24.0,83.0,76.0,55.0,73.0,71.0,74.0,forward
1317,2253600.0,34.0,Racing Club,3377249.9999999995,17.0,7.25,4.0,2.0,1451.0,Argentina,77,77,Right,3,3.0,2.0,Medium/ High,Normal,CB,6'3,181lbs,59+3,59+3,59+3,55+3,57+3,57+3,57+3,55+3,56+3,56+3,56+3,55+3,58+3,58+3,58+3,55+3,64+3,69+3,69+3,69+3,64+3,67+3,76+3,76+3,76+3,67+3,López,64,79.0,64.0,55.0,62.0,75.0,61.0,32.0,14.0,12.0,8.0,6.0,13.0,80.0,87.0,58.0,44.0,75.0,48.0,38.0,73.0,67.0,76.0,68.0,64.0,77.0,80.0,41.0,,backward
1318,2253600.0,34.0,Racing Club,3377249.9999999995,17.0,7.25,4.0,2.0,1451.0,Mexico,67,71,Right,1,3.0,3.0,High/ Medium,Lean,CM,5'9,143lbs,58+2,58+2,58+2,62+2,61+2,61+2,61+2,62+2,63+2,63+2,63+2,64+2,65+2,65+2,65+2,64+2,65+2,66+2,66+2,66+2,65+2,64+2,63+2,63+2,63+2,64+2,López,67,68.0,67.0,76.0,63.0,66.0,63.0,43.0,10.0,13.0,13.0,15.0,14.0,66.0,65.0,69.0,42.0,65.0,51.0,62.0,64.0,58.0,63.0,67.0,66.0,62.0,60.0,60.0,,midfield
1319,2371580.0,23.0,FCO Dijon,668250.0,32.0,4.83,14.0,4.0,130.226,France,73,76,Right,2,3.0,3.0,High/ Low,Stocky,LM,6'0,181lbs,72+2,72+2,72+2,70+2,71+2,71+2,71+2,70+2,69+2,69+2,69+2,69+2,61+2,61+2,61+2,69+2,50+2,47+2,47+2,47+2,50+2,47+2,43+2,43+2,43+2,47+2,Diony,80,68.0,69.0,73.0,70.0,71.0,72.0,48.0,7.0,6.0,8.0,14.0,16.0,21.0,71.0,42.0,68.0,18.0,68.0,71.0,65.0,80.0,15.0,78.0,71.0,23.0,78.0,66.0,,midfield
1320,6760800.0,24.0,AS Saint-Étienne,1696129.9999999998,38.0,2.5300000000000002,12.0,9.0,122.815,France,73,76,Right,2,3.0,3.0,High/ Low,Stocky,LM,6'0,181lbs,72+2,72+2,72+2,70+2,71+2,71+2,71+2,70+2,69+2,69+2,69+2,69+2,61+2,61+2,61+2,69+2,50+2,47+2,47+2,47+2,50+2,47+2,43+2,43+2,43+2,47+2,Diony,80,68.0,69.0,73.0,70.0,71.0,72.0,48.0,7.0,6.0,8.0,14.0,16.0,21.0,71.0,42.0,68.0,18.0,68.0,71.0,65.0,80.0,15.0,78.0,71.0,23.0,78.0,66.0,,midfield
1321,5400000.0,25.0,AS Saint-Étienne,3380400.0,24.0,5.48,0.0,1.0,1210.0,France,73,76,Right,2,3.0,3.0,High/ Low,Stocky,LM,6'0,181lbs,72+2,72+2,72+2,70+2,71+2,71+2,71+2,70+2,69+2,69+2,69+2,69+2,61+2,61+2,61+2,69+2,50+2,47+2,47+2,47+2,50+2,47+2,43+2,43+2,43+2,47+2,Diony,80,68.0,69.0,73.0,70.0,71.0,72.0,48.0,7.0,6.0,8.0,14.0,16.0,21.0,71.0,42.0,68.0,18.0,68.0,71.0,65.0,80.0,15.0,78.0,71.0,23.0,78.0,66.0,,midfield
1322,4052699.9999999995,18.0,SL Benfica,2004750.0000000002,32.0,10.43,8.0,3.0,1455.0,Serbia,78,86,Right,1,5.0,3.0,Medium/ Medium,Normal,LS,6'0,192lbs,77+2,77+2,77+2,74+2,75+2,75+2,75+2,74+2,73+2,73+2,73+2,72+2,65+2,65+2,65+2,72+2,52+2,50+2,50+2,50+2,52+2,49+2,44+2,44+2,44+2,49+2,Jović,74,55.0,71.0,63.0,74.0,70.0,73.0,38.0,8.0,7.0,12.0,9.0,13.0,23.0,66.0,54.0,68.0,21.0,60.0,71.0,73.0,77.0,16.0,77.0,65.0,26.0,69.0,65.0,,forward
1323,2253600.0,19.0,Eintracht Frankfurt,4052699.9999999995,13.0,4.64,2.0,1.0,765.0,Serbia,78,86,Right,1,5.0,3.0,Medium/ Medium,Normal,LS,6'0,192lbs,77+2,77+2,77+2,74+2,75+2,75+2,75+2,74+2,73+2,73+2,73+2,72+2,65+2,65+2,65+2,72+2,52+2,50+2,50+2,50+2,52+2,49+2,44+2,44+2,44+2,49+2,Jović,74,55.0,71.0,63.0,74.0,70.0,73.0,38.0,8.0,7.0,12.0,9.0,13.0,23.0,66.0,54.0,68.0,21.0,60.0,71.0,73.0,77.0,16.0,77.0,65.0,26.0,69.0,65.0,,forward
1324,18000000.0,20.0,Eintracht Frankfurt,2253600.0,27.0,4.23,9.0,2.0,1141.0,Serbia,78,86,Right,1,5.0,3.0,Medium/ Medium,Normal,LS,6'0,192lbs,77+2,77+2,77+2,74+2,75+2,75+2,75+2,74+2,73+2,73+2,73+2,72+2,65+2,65+2,65+2,72+2,52+2,50+2,50+2,50+2,52+2,49+2,44+2,44+2,44+2,49+2,Jović,74,55.0,71.0,63.0,74.0,70.0,73.0,38.0,8.0,7.0,12.0,9.0,13.0,23.0,66.0,54.0,68.0,21.0,60.0,71.0,73.0,77.0,16.0,77.0,65.0,26.0,69.0,65.0,,forward
1325,607905.0,18.0,Danubio FC,267300.0,30.0,2.34,1.0,3.0,928.015,Uruguay,75,85,Left,1,3.0,3.0,High/ Medium,Normal,LB,5'8,152lbs,70+2,70+2,70+2,73+2,72+2,72+2,72+2,73+2,72+2,72+2,72+2,74+2,71+2,71+2,71+2,74+2,73+2,71+2,71+2,71+2,73+2,73+2,71+2,71+2,71+2,73+2,Saracchi,85,65.0,75.0,73.0,68.0,72.0,71.0,69.0,8.0,8.0,11.0,10.0,9.0,63.0,73.0,70.0,68.0,64.0,53.0,71.0,71.0,71.0,71.0,88.0,78.0,69.0,66.0,71.0,48.0,backward
1326,10800000.0,20.0,RB Leipzig,1978160.0,19.0,1.84,0.0,1.0,1.651,Uruguay,75,85,Left,1,3.0,3.0,High/ Medium,Normal,LB,5'8,152lbs,70+2,70+2,70+2,73+2,72+2,72+2,72+2,73+2,72+2,72+2,72+2,74+2,71+2,71+2,71+2,74+2,73+2,71+2,71+2,71+2,73+2,73+2,71+2,71+2,71+2,73+2,Saracchi,85,65.0,75.0,73.0,68.0,72.0,71.0,69.0,8.0,8.0,11.0,10.0,9.0,63.0,73.0,70.0,68.0,64.0,53.0,71.0,71.0,71.0,71.0,88.0,78.0,69.0,66.0,71.0,48.0,backward
1327,10800000.0,20.0,RB Leipzig,1978160.0,6.0,2.0,0.0,0.0,525.0,Uruguay,75,85,Left,1,3.0,3.0,High/ Medium,Normal,LB,5'8,152lbs,70+2,70+2,70+2,73+2,72+2,72+2,72+2,73+2,72+2,72+2,72+2,74+2,71+2,71+2,71+2,74+2,73+2,71+2,71+2,71+2,73+2,73+2,71+2,71+2,71+2,73+2,Saracchi,85,65.0,75.0,73.0,68.0,72.0,71.0,69.0,8.0,8.0,11.0,10.0,9.0,63.0,73.0,70.0,68.0,64.0,53.0,71.0,71.0,71.0,71.0,88.0,78.0,69.0,66.0,71.0,48.0,backward
1328,20263500.0,26.0,CSKA Moscow,24057000.0,41.0,7.1,1.0,8.0,1236.333,Russia,82,82,Right,2,3.0,3.0,High/ High,Lean,RB,6'2,176lbs,72+2,72+2,72+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,76+2,76+2,76+2,76+2,76+2,80+2,79+2,79+2,79+2,80+2,80+2,79+2,79+2,79+2,80+2,Fernandes,79,77.0,79.0,55.0,76.0,76.0,77.0,39.0,12.0,13.0,14.0,13.0,12.0,77.0,83.0,74.0,62.0,82.0,53.0,76.0,80.0,72.0,84.0,85.0,81.0,81.0,75.0,73.0,52.0,backward
1329,18028800.0,27.0,CSKA Moscow,20263500.0,36.0,2.67,0.0,6.0,542.615,Russia,82,82,Right,2,3.0,3.0,High/ High,Lean,RB,6'2,176lbs,72+2,72+2,72+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,76+2,76+2,76+2,76+2,76+2,80+2,79+2,79+2,79+2,80+2,80+2,79+2,79+2,79+2,80+2,Fernandes,79,77.0,79.0,55.0,76.0,76.0,77.0,39.0,12.0,13.0,14.0,13.0,12.0,77.0,83.0,74.0,62.0,82.0,53.0,76.0,80.0,72.0,84.0,85.0,81.0,81.0,75.0,73.0,52.0,backward
1330,10807200.0,21.0,SSC Napoli,5346000.0,50.0,7.82,6.0,4.0,930.223,Croatia,75,81,Right,2,3.0,3.0,High/ Medium,Normal,CM,5'11,161lbs,67+2,67+2,67+2,74+2,72+2,72+2,72+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,70+2,70+2,70+2,70+2,70+2,68+2,65+2,65+2,65+2,68+2,Rog,78,74.0,63.0,67.0,78.0,76.0,80.0,57.0,6.0,15.0,12.0,13.0,12.0,58.0,48.0,78.0,76.0,55.0,60.0,62.0,72.0,70.0,66.0,75.0,68.0,68.0,68.0,78.0,65.0,midfield
1331,11268000.0,21.0,SSC Napoli,10807200.0,31.0,11.209999999999999,5.0,3.0,1552.0,Croatia,75,81,Right,2,3.0,3.0,High/ Medium,Normal,CM,5'11,161lbs,67+2,67+2,67+2,74+2,72+2,72+2,72+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,70+2,70+2,70+2,70+2,70+2,68+2,65+2,65+2,65+2,68+2,Rog,78,74.0,63.0,67.0,78.0,76.0,80.0,57.0,6.0,15.0,12.0,13.0,12.0,58.0,48.0,78.0,76.0,55.0,60.0,62.0,72.0,70.0,66.0,75.0,68.0,68.0,68.0,78.0,65.0,midfield
1332,7200000.0,22.0,SSC Napoli,11268000.0,37.0,8.71,1.0,1.0,620.0,Croatia,75,81,Right,2,3.0,3.0,High/ Medium,Normal,CM,5'11,161lbs,67+2,67+2,67+2,74+2,72+2,72+2,72+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,74+2,70+2,70+2,70+2,70+2,70+2,68+2,65+2,65+2,65+2,68+2,Rog,78,74.0,63.0,67.0,78.0,76.0,80.0,57.0,6.0,15.0,12.0,13.0,12.0,58.0,48.0,78.0,76.0,55.0,60.0,62.0,72.0,70.0,66.0,75.0,68.0,68.0,68.0,78.0,65.0,midfield
